MODEL,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
23.esg4wsc,31,7,9,501274682,175787,220472,860819,952752,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,32,7,9,501325908,174989,220082,377135,400515,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,33,7,9,501306392,176109,215739,379407,401027,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,34,7,9,501302135,178181,218904,377165,408721,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,35,7,9,501258173,179842,216895,383710,404036,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,36,7,9,501249340,175649,251760,379227,399629,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,37,7,9,501255725,176074,229705,431213,429553,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,38,7,9,501257138,201966,222254,386102,410228,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,39,7,9,501274690,173015,250882,380543,464457,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,40,7,9,501275493,174175,208195,378601,396857,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,41,7,9,501249235,171459,211399,379157,397138,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,42,7,9,501293896,171103,209302,375988,397273,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,43,7,9,501267025,173662,210307,375533,398325,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,44,7,9,501299232,172508,211212,383705,396171,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,45,7,9,501224256,172501,209304,380673,401748,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,46,7,9,501244945,179583,212419,387216,403304,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,47,7,9,501285355,174961,211519,380345,447840,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,48,7,9,501239566,173483,215816,434468,404555,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,49,7,9,501249566,178888,213912,382023,432360,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,50,7,9,501281979,172494,209874,373054,393411,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,51,7,9,501240991,173451,209184,373296,392031,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,52,7,9,501279057,172684,208743,395088,397062,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,53,7,9,501326370,197545,213671,366543,388571,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,54,7,9,501300301,172283,216889,360016,387221,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,55,7,9,501236306,162994,200127,381156,387929,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,56,7,9,501212635,158386,192343,348888,375634,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,57,7,9,501255103,157735,190897,336743,383627,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,58,7,9,501207633,157124,189813,330810,343756,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,59,7,9,501214528,165235,193218,334240,346886,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,60,7,9,501264460,158444,190978,350545,364181,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,61,7,9,501257261,168414,192038,333831,350823,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,62,7,9,501236368,157832,218273,337676,375278,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,63,7,9,501234099,160607,192201,354446,341126,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,64,7,9,501235313,159459,190216,317908,337398,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,65,7,9,501235288,157244,192902,320707,343018,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,66,7,9,501268952,158316,188176,321797,336378,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,67,7,9,501226341,161734,196851,321481,354150,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,68,7,9,501258855,156600,191183,323799,339530,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,69,7,9,501216117,158261,190437,321158,375115,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,70,7,9,501053827,160474,191815,324205,339898,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,71,7,9,501306327,164027,194706,325937,340461,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,72,7,9,501706206,159950,192682,326916,336623,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,73,7,9,501338560,159885,194489,323363,338966,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,74,7,9,501349944,163779,196703,324721,351168,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,75,7,9,501532248,164778,197626,329897,341353,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,76,7,9,501758703,168249,230998,324554,335718,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,77,7,9,501224780,161315,187959,339960,371209,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,78,7,9,501216115,154893,187866,317225,338428,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,79,7,9,501249361,189552,188249,315859,332369,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,80,7,9,501277485,160168,190078,317761,331519,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,81,7,9,501209262,190271,192028,318464,365110,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,82,7,9,501199452,158948,188970,343330,321348,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,83,7,9,501213630,157769,189697,288441,301273,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,84,7,9,501300007,125184,153962,244704,270100,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,85,7,9,501131946,125030,185147,254527,264598,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,86,7,9,501105246,142917,147652,240968,267510,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,87,7,9,501117378,114458,146429,240853,256592,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,88,7,9,501141080,114299,143175,247273,251094,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,89,7,9,501114357,116106,143786,239577,252605,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,90,7,9,501100420,115251,160063,240274,280473,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,91,7,9,501118473,115857,142866,237614,249283,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,92,7,9,501114590,117537,145344,239039,249833,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,93,7,9,501121723,115587,151371,278040,253698,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,94,7,9,501101939,116502,142899,248518,271954,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,95,7,9,501138439,119276,189076,235774,261811,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,96,7,9,501093116,145853,146006,236486,252655,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,97,7,9,501108674,113923,145444,236667,260074,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,98,7,9,501085121,114710,145494,231269,245897,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,99,7,9,501148697,125985,145244,235744,248005,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
23.esg4wsc,100,7,9,501082791,116444,144891,234218,248090,4.00,4.00,4.00,4.00,4.00,7.00,7.00,7.00,7.00,7.00,1.75,1.75,1.75,1.75,1.75
15.esg4wsc,1,8,8,501044948,95717,108589,189204,201690,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,2,8,8,501069186,95659,111516,191317,196064,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,3,8,8,501023250,93810,110074,188943,195819,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,4,8,8,501010727,95436,110035,190945,195211,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,5,8,8,501081221,154639,105309,189371,189713,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,6,8,8,501049801,89308,104406,186089,189126,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,7,8,8,501069921,88427,105395,185327,189756,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,8,8,8,501015690,91505,107802,220239,190662,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,9,8,8,501040514,87561,119892,181932,184668,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,10,8,8,501113941,88819,107559,220415,192705,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,11,8,8,501032712,88317,104209,181359,183884,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,12,8,8,500951974,86456,102404,181006,181121,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,13,8,8,500942551,86892,101575,209024,184980,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,14,8,8,500931953,85942,99851,200302,189473,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,15,8,8,500945163,83963,101719,173797,176886,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,16,8,8,500936331,84474,101555,176405,178487,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,17,8,8,501052258,85684,100367,174962,830873,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,18,8,8,501025997,86911,102014,176270,177598,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,19,8,8,500905987,84678,101917,225080,199807,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,20,8,8,500915794,81552,97082,195593,175159,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,21,8,8,500917879,81951,97015,162854,165924,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,22,8,8,500931455,81969,96641,162765,167172,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,23,8,8,500966580,79535,94893,161743,164527,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,24,8,8,500948582,81196,98007,162020,163879,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,25,8,8,500939676,80111,96248,161915,166094,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,26,8,8,500925213,98616,96261,163608,166227,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,27,8,8,500914198,81550,97384,161990,166167,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,28,8,8,500890657,79861,112697,161912,168524,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,29,8,8,500937494,79710,96306,166024,165894,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,30,8,8,501035676,104720,130639,170426,167563,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,31,8,8,500923655,77563,94018,158219,162759,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,32,8,8,500913708,79595,92287,157613,161423,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,33,8,8,500933798,76566,93317,156026,160574,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,34,8,8,500970465,76857,91437,158948,160168,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,35,8,8,500909377,77947,93390,160070,161855,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,36,8,8,500969497,80174,95204,157697,171619,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,37,8,8,500900437,77727,95104,165608,160857,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,38,8,8,500898475,77005,93031,155582,161178,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,39,8,8,500930385,77896,93620,156357,164212,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,40,8,8,500930793,81615,97283,161177,166187,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,41,8,8,500902251,76449,89516,188202,165798,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,42,8,8,500912429,81001,92452,156349,159203,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,43,8,8,500896578,78308,118845,155886,160110,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,44,8,8,500935624,78114,88828,154626,158329,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,45,8,8,500959755,79374,89774,154538,157781,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,46,8,8,500920586,83662,96509,158677,159917,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,47,8,8,500946216,77239,90643,155843,157053,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,48,8,8,500922261,78705,96171,154761,158426,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,49,8,8,500966098,76704,92081,155617,158346,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,50,8,8,500903641,78074,107524,163190,157023,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,51,8,8,500926958,78356,89022,156069,157625,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,52,8,8,500919486,77463,89959,154861,163869,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,53,8,8,500919758,75747,92021,156061,184727,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,54,8,8,500918680,75744,90542,153981,192730,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,55,8,8,500913529,76105,89400,157753,158805,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,56,8,8,500895947,78029,91773,155690,158830,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,57,8,8,500926090,83268,91592,154486,157276,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,58,8,8,500922399,80778,90400,154230,157846,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,59,8,8,500920530,76677,97756,154558,157783,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,60,8,8,501027394,78606,92011,176146,160227,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,61,8,8,501069666,76746,94131,158024,158772,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,62,8,8,500925043,79191,90864,150909,157352,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,63,8,8,500884480,78808,91891,180392,168607,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,64,8,8,500950077,79117,90530,156573,169857,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,65,8,8,500916944,77025,90720,156296,187087,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,66,8,8,500901001,79638,90510,162889,162583,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,67,8,8,500896408,79979,89603,188347,160344,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,68,8,8,500903138,77696,91806,157737,156628,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,69,8,8,500893178,76935,119914,151688,180679,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,70,8,8,500897300,79155,93121,154468,156750,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,71,8,8,500886997,75812,92157,153881,154590,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,72,8,8,500899407,78536,89766,159948,156588,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,73,8,8,500877886,75141,91363,152378,154981,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,74,8,8,500900272,78142,88112,164415,163057,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,75,8,8,500890014,103850,89146,152435,310634,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,76,8,8,500898285,81189,89834,147913,149211,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,77,8,8,500915604,77438,88958,146456,146693,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,78,8,8,500895688,79137,89781,168937,163749,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,79,8,8,500936173,76646,88128,144756,148963,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,80,8,8,500914049,74484,87338,145091,147602,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
15.esg4wsc,81,8,8,500923715,77055,94948,143977,147859,2.00,2.00,2.00,2.00,2.00,7.00,7.00,7.00,7.00,7.00,3.50,3.50,3.50,3.50,3.50
